MODEL,SCENARIO,REGION,VARIABLE,UNIT,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
REMIND-MAgPIE 1.5,SSP5-45,World,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,,,,,,11.3,,,,,13.63,,,,,,,,,,17.6,,,,,,,,,,20.16,,,,,,,,,,27.57,,,,,,,,,,47.25,,,,,,,,,,85.09,,,,,,,,,,142.7,,,,,,,,,,223.1,,,,,,,,,,308.4,,,,,,,,,,368.4
REMIND-MAgPIE 1.5,SSP5-45,World,Secondary Energy|Electricity|Nuclear,EJ/yr,,,,,,10.12,,,,,10.19,,,,,,,,,,12.16,,,,,,,,,,15.3,,,,,,,,,,21.41,,,,,,,,,,32.97,,,,,,,,,,47.42,,,,,,,,,,59.05,,,,,,,,,,66.97,,,,,,,,,,68.2,,,,,,,,,,62.86
REMIND-MAgPIE 1.5,SSP5-45,World,Secondary Energy|Electricity|Oil,EJ/yr,,,,,,4.054,,,,,4.008,,,,,,,,,,2.892,,,,,,,,,,1.379,,,,,,,,,,0.0001,,,,,,,,,,0.0001,,,,,,,,,,0.0001,,,,,,,,,,0.0001,,,,,,,,,,0.0001,,,,,,,,,,0.0001,,,,,,,,,,0.0001
REMIND-MAgPIE 1.5,SSP5-45,World,Secondary Energy|Electricity|Solar,EJ/yr,,,,,,0.0062,,,,,0.2366,,,,,,,,,,1.651,,,,,,,,,,1.571,,,,,,,,,,1.542,,,,,,,,,,4.409,,,,,,,,,,21.05,,,,,,,,,,58.5,,,,,,,,,,117,,,,,,,,,,180.1,,,,,,,,,,228.8
REMIND-MAgPIE 1.5,SSP5-45,World,Secondary Energy|Electricity|Wind,EJ/yr,,,,,,0.385,,,,,1.742,,,,,,,,,,4.782,,,,,,,,,,7.137,,,,,,,,,,11.23,,,,,,,,,,20.19,,,,,,,,,,32.08,,,,,,,,,,46.58,,,,,,,,,,64.3,,,,,,,,,,84.09,,,,,,,,,,94.45
REMIND-MAgPIE 1.5,SSP5-45,World,Secondary Energy|Gases,EJ/yr,,,,,,59.8,,,,,66.2,,,,,,,,,,85.95,,,,,,,,,,87.11,,,,,,,,,,99.88,,,,,,,,,,115.7,,,,,,,,,,126.7,,,,,,,,,,153.3,,,,,,,,,,167.4,,,,,,,,,,156.1,,,,,,,,,,173
REMIND-MAgPIE 1.5,SSP5-45,World,Secondary Energy|Heat,EJ/yr,,,,,,13.06,,,,,12.28,,,,,,,,,,12.12,,,,,,,,,,13.55,,,,,,,,,,15.34,,,,,,,,,,16.65,,,,,,,,,,15.7,,,,,,,,,,16.01,,,,,,,,,,19.28,,,,,,,,,,25.32,,,,,,,,,,29.97
REMIND-MAgPIE 1.5,SSP5-45,World,Secondary Energy|Hydrogen,EJ/yr,,,,,,0.3469,,,,,0.392,,,,,,,,,,0.4772,,,,,,,,,,0.7051,,,,,,,,,,1.932,,,,,,,,,,4.519,,,,,,,,,,6.78,,,,,,,,,,8.896,,,,,,,,,,13.12,,,,,,,,,,22.02,,,,,,,,,,29.07
REMIND-MAgPIE 1.5,SSP5-45,World,Secondary Energy|Liquids,EJ/yr,,,,,,142.1,,,,,146,,,,,,,,,,211.6,,,,,,,,,,288.7,,,,,,,,,,321.3,,,,,,,,,,344,,,,,,,,,,344.9,,,,,,,,,,305.5,,,,,,,,,,281.9,,,,,,,,,,262,,,,,,,,,,254.3
REMIND-MAgPIE 1.5,SSP5-45,World,Secondary Energy|Solids,EJ/yr,,,,,,86.72,,,,,92.6,,,,,,,,,,80.47,,,,,,,,,,60.66,,,,,,,,,,46.29,,,,,,,,,,32.75,,,,,,,,,,22.89,,,,,,,,,,15.41,,,,,,,,,,12.42,,,,,,,,,,11.6,,,,,,,,,,10.58
REMIND-MAgPIE 1.5,SSP5-60,World,Emissions|CO2,Mt CO2/yr,,,,,,35229.9425,,,,,36335.005,,,,,,,,,,39560.3595,,,,,,,,,,47835.9901,,,,,,,,,,54512.7416,,,,,,,,,,58172.9713,,,,,,,,,,58939.7787,,,,,,,,,,55299.0052,,,,,,,,,,50540.1373,,,,,,,,,,44186.3111,,,,,,,,,,40968.8652
REMIND-MAgPIE 1.5,SSP5-60,World,Final Energy,EJ/yr,,,,,,330.7,,,,,356.4,,,,,,,,,,450.8,,,,,,,,,,562.2,,,,,,,,,,664.8,,,,,,,,,,767.6,,,,,,,,,,841.4,,,,,,,,,,892.9,,,,,,,,,,940.8,,,,,,,,,,966.5,,,,,,,,,,1007
REMIND-MAgPIE 1.5,SSP5-60,World,Population,million,,,,,,6505,,,,,6894,,,,,,,,,,7552,,,,,,,,,,8054,,,,,,,,,,8403,,,,,,,,,,8579,,,,,,,,,,8589,,,,,,,,,,8457,,,,,,,,,,8200,,,,,,,,,,7831,,,,,,,,,,7375
REMIND-MAgPIE 1.5,SSP5-60,World,Price|Carbon,US$2010/t CO2,,,,,,0,,,,,0,,,,,,,,,,8.0663,,,,,,,,,,12.892,,,,,,,,,,24.497,,,,,,,,,,39.908,,,,,,,,,,65.01,,,,,,,,,,93.148,,,,,,,,,,121.33,,,,,,,,,,149.49,,,,,,,,,,177.54
REMIND-MAgPIE 1.5,SSP5-60,World,Primary Energy,EJ/yr,,,,,,464.6,,,,,502.7,,,,,,,,,,619.8,,,,,,,,,,754.7,,,,,,,,,,878.1,,,,,,,,,,1026,,,,,,,,,,1170,,,,,,,,,,1245,,,,,,,,,,1276,,,,,,,,,,1280,,,,,,,,,,1316
REMIND-MAgPIE 1.5,SSP5-60,World,Primary Energy|Biomass,EJ/yr,,,,,,55.83,,,,,59.83,,,,,,,,,,65.8,,,,,,,,,,55.28,,,,,,,,,,46.38,,,,,,,,,,48.26,,,,,,,,,,54.82,,,,,,,,,,61.88,,,,,,,,,,68.45,,,,,,,,,,78.45,,,,,,,,,,93.51
REMIND-MAgPIE 1.5,SSP5-60,World,Primary Energy|Coal,EJ/yr,,,,,,122.2,,,,,135.4,,,,,,,,,,118.4,,,,,,,,,,105.3,,,,,,,,,,115.6,,,,,,,,,,179.9,,,,,,,,,,284.3,,,,,,,,,,326.4,,,,,,,,,,307,,,,,,,,,,283.9,,,,,,,,,,281
REMIND-MAgPIE 1.5,SSP5-60,World,Primary Energy|Fossil,EJ/yr,,,,,,387.4,,,,,419.1,,,,,,,,,,524.3,,,,,,,,,,666.7,,,,,,,,,,794.1,,,,,,,,,,924.4,,,,,,,,,,1026,,,,,,,,,,1033,,,,,,,,,,975.4,,,,,,,,,,881.7,,,,,,,,,,833.5
REMIND-MAgPIE 1.5,SSP5-60,World,Primary Energy|Gas,EJ/yr,,,,,,98.08,,,,,112.2,,,,,,,,,,169.5,,,,,,,,,,242.9,,,,,,,,,,327.4,,,,,,,,,,390.9,,,,,,,,,,416.4,,,,,,,,,,427.9,,,,,,,,,,404.7,,,,,,,,,,361,,,,,,,,,,343.9
REMIND-MAgPIE 1.5,SSP5-60,World,Primary Energy|Geothermal,EJ/yr,,,,,,0.2193,,,,,0.3278,,,,,,,,,,0.4062,,,,,,,,,,0.6964,,,,,,,,,,0.9225,,,,,,,,,,1.077,,,,,,,,,,1.164,,,,,,,,,,1.354,,,,,,,,,,2.168,,,,,,,,,,4.582,,,,,,,,,,7.54
REMIND-MAgPIE 1.5,SSP5-60,World,Primary Energy|Hydro,EJ/yr,,,,,,10.69,,,,,11.32,,,,,,,,,,10.76,,,,,,,,,,10.24,,,,,,,,,,11.34,,,,,,,,,,16.14,,,,,,,,,,24.6,,,,,,,,,,31.56,,,,,,,,,,36.32,,,,,,,,,,40.59,,,,,,,,,,43.86
REMIND-MAgPIE 1.5,SSP5-60,World,Primary Energy|Non-Biomass Renewables,EJ/yr,,,,,,11.3,,,,,13.63,,,,,,,,,,17.6,,,,,,,,,,18.98,,,,,,,,,,21.66,,,,,,,,,,31.48,,,,,,,,,,53.83,,,,,,,,,,95.36,,,,,,,,,,157.1,,,,,,,,,,237.8,,,,,,,,,,312.5
REMIND-MAgPIE 1.5,SSP5-60,World,Primary Energy|Nuclear,EJ/yr,,,,,,10.12,,,,,10.19,,,,,,,,,,12.16,,,,,,,,,,13.77,,,,,,,,,,15.96,,,,,,,,,,22.22,,,,,,,,,,35.23,,,,,,,,,,54.94,,,,,,,,,,74.99,,,,,,,,,,82.22,,,,,,,,,,76
REMIND-MAgPIE 1.5,SSP5-60,World,Primary Energy|Oil,EJ/yr,,,,,,167.2,,,,,171.5,,,,,,,,,,236.4,,,,,,,,,,318.5,,,,,,,,,,351,,,,,,,,,,353.7,,,,,,,,,,325.3,,,,,,,,,,278.7,,,,,,,,,,263.7,,,,,,,,,,236.8,,,,,,,,,,208.5
REMIND-MAgPIE 1.5,SSP5-60,World,Primary Energy|Solar,EJ/yr,,,,,,0.0062,,,,,0.2366,,,,,,,,,,1.651,,,,,,,,,,1.561,,,,,,,,,,1.174,,,,,,,,,,1.061,,,,,,,,,,6.999,,,,,,,,,,27.53,,,,,,,,,,65.48,,,,,,,,,,119.5,,,,,,,,,,177.5
REMIND-MAgPIE 1.5,SSP5-60,World,Primary Energy|Wind,EJ/yr,,,,,,0.385,,,,,1.742,,,,,,,,,,4.782,,,,,,,,,,6.475,,,,,,,,,,8.214,,,,,,,,,,13.2,,,,,,,,,,21.06,,,,,,,,,,34.92,,,,,,,,,,53.12,,,,,,,,,,73.15,,,,,,,,,,83.66
REMIND-MAgPIE 1.5,SSP5-60,World,Secondary Energy|Electricity,EJ/yr,,,,,,66.23,,,,,77.49,,,,,,,,,,105.1,,,,,,,,,,147,,,,,,,,,,191.2,,,,,,,,,,237.2,,,,,,,,,,275.1,,,,,,,,,,313.6,,,,,,,,,,363.7,,,,,,,,,,421.9,,,,,,,,,,460.8
REMIND-MAgPIE 1.5,SSP5-60,World,Secondary Energy|Electricity|Biomass,EJ/yr,,,,,,0.347,,,,,0.5021,,,,,,,,,,0.6626,,,,,,,,,,0.9361,,,,,,,,,,1.954,,,,,,,,,,4.118,,,,,,,,,,6.964,,,,,,,,,,9.314,,,,,,,,,,10.48,,,,,,,,,,10.97,,,,,,,,,,11.98
REMIND-MAgPIE 1.5,SSP5-60,World,Secondary Energy|Electricity|Coal,EJ/yr,,,,,,26.71,,,,,30.62,,,,,,,,,,30.56,,,,,,,,,,29.48,,,,,,,,,,27.88,,,,,,,,,,25.65,,,,,,,,,,23.25,,,,,,,,,,18.82,,,,,,,,,,15.4,,,,,,,,,,15.6,,,,,,,,,,15.77
REMIND-MAgPIE 1.5,SSP5-60,World,Secondary Energy|Electricity|Gas,EJ/yr,,,,,,13.7,,,,,18.55,,,,,,,,,,41.2,,,,,,,,,,82.43,,,,,,,,,,123.7,,,,,,,,,,153.7,,,,,,,,,,155.8,,,,,,,,,,135.3,,,,,,,,,,106.7,,,,,,,,,,78.67,,,,,,,,,,50.77
REMIND-MAgPIE 1.5,SSP5-60,World,Secondary Energy|Electricity|Geothermal,EJ/yr,,,,,,0.2193,,,,,0.3277,,,,,,,,,,0.4061,,,,,,,,,,0.6963,,,,,,,,,,0.9223,,,,,,,,,,1.076,,,,,,,,,,1.157,,,,,,,,,,1.205,,,,,,,,,,1.232,,,,,,,,,,1.225,,,,,,,,,,1.232
REMIND-MAgPIE 1.5,SSP5-60,World,Secondary Energy|Electricity|Hydro,EJ/yr,,,,,,10.69,,,,,11.32,,,,,,,,,,10.76,,,,,,,,,,10.24,,,,,,,,,,11.34,,,,,,,,,,16.14,,,,,,,,,,24.6,,,,,,,,,,31.56,,,,,,,,,,36.32,,,,,,,,,,40.59,,,,,,,,,,43.86
REMIND-MAgPIE 1.5,SSP5-60,World,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,,,,,,11.3,,,,,13.63,,,,,,,,,,17.6,,,,,,,,,,18.98,,,,,,,,,,21.66,,,,,,,,,,31.48,,,,,,,,,,53.82,,,,,,,,,,95.21,,,,,,,,,,156.2,,,,,,,,,,234.5,,,,,,,,,,306.2
REMIND-MAgPIE 1.5,SSP5-60,World,Secondary Energy|Electricity|Nuclear,EJ/yr,,,,,,10.12,,,,,10.19,,,,,,,,,,12.16,,,,,,,,,,13.77,,,,,,,,,,15.96,,,,,,,,,,22.22,,,,,,,,,,35.23,,,,,,,,,,54.94,,,,,,,,,,74.99,,,,,,,,,,82.22,,,,,,,,,,76
REMIND-MAgPIE 1.5,SSP5-60,World,Secondary Energy|Electricity|Oil,EJ/yr,,,,,,4.054,,,,,4.008,,,,,,,,,,2.892,,,,,,,,,,1.379,,,,,,,,,,0.0001,,,,,,,,,,0.0001,,,,,,,,,,0.0001,,,,,,,,,,0.0001,,,,,,,,,,0.0001,,,,,,,,,,0.0001,,,,,,,,,,0.0001
REMIND-MAgPIE 1.5,SSP5-60,World,Secondary Energy|Electricity|Solar,EJ/yr,,,,,,0.0062,,,,,0.2366,,,,,,,,,,1.651,,,,,,,,,,1.561,,,,,,,,,,1.174,,,,,,,,,,1.061,,,,,,,,,,6.999,,,,,,,,,,27.53,,,,,,,,,,65.48,,,,,,,,,,119.5,,,,,,,,,,177.5
REMIND-MAgPIE 1.5,SSP5-60,World,Secondary Energy|Electricity|Wind,EJ/yr,,,,,,0.385,,,,,1.742,,,,,,,,,,4.782,,,,,,,,,,6.475,,,,,,,,,,8.214,,,,,,,,,,13.2,,,,,,,,,,21.06,,,,,,,,,,34.92,,,,,,,,,,53.12,,,,,,,,,,73.15,,,,,,,,,,83.66
REMIND-MAgPIE 1.5,SSP5-60,World,Secondary Energy|Gases,EJ/yr,,,,,,59.8,,,,,66.2,,,,,,,,,,85.95,,,,,,,,,,92.63,,,,,,,,,,115.2,,,,,,,,,,137.4,,,,,,,,,,165.2,,,,,,,,,,213.3,,,,,,,,,,237.8,,,,,,,,,,239.8,,,,,,,,,,268.4
REMIND-MAgPIE 1.5,SSP5-60,World,Secondary Energy|Heat,EJ/yr,,,,,,13.06,,,,,12.28,,,,,,,,,,12.12,,,,,,,,,,13.86,,,,,,,,,,16.69,,,,,,,,,,19.86,,,,,,,,,,22.21,,,,,,,,,,22.52,,,,,,,,,,21.23,,,,,,,,,,20.5,,,,,,,,,,21.45
REMIND-MAgPIE 1.5,SSP5-60,World,Secondary Energy|Hydrogen,EJ/yr,,,,,,0.3469,,,,,0.392,,,,,,,,,,0.4772,,,,,,,,,,0.7903,,,,,,,,,,1.443,,,,,,,,,,3.203,,,,,,,,,,5.119,,,,,,,,,,6.03,,,,,,,,,,6.816,,,,,,,,,,10.16,,,,,,,,,,15.11
REMIND-MAgPIE 1.5,SSP5-60,World,Secondary Energy|Liquids,EJ/yr,,,,,,142.1,,,,,146,,,,,,,,,,211.6,,,,,,,,,,290.3,,,,,,,,,,329.8,,,,,,,,,,365.3,,,,,,,,,,388.8,,,,,,,,,,372,,,,,,,,,,357.8,,,,,,,,,,328.8,,,,,,,,,,306.4
REMIND-MAgPIE 1.5,SSP5-60,World,Secondary Energy|Solids,EJ/yr,,,,,,86.72,,,,,92.6,,,,,,,,,,80.47,,,,,,,,,,64.92,,,,,,,,,,57.21,,,,,,,,,,46.36,,,,,,,,,,34.48,,,,,,,,,,25.71,,,,,,,,,,20.13,,,,,,,,,,15.72,,,,,,,,,,13.36
REMIND-MAgPIE 1.5,SSP5-Baseline,World,Emissions|CO2,Mt CO2/yr,,,,,,35279.6405,,,,,36371.1246,,,,,,,,,,44610.3893,,,,,,,,,,56726.452,,,,,,,,,,69861.617,,,,,,,,,,84436.4661,,,,,,,,,,101301.6164,,,,,,,,,,117499.8259,,,,,,,,,,129499.3478,,,,,,,,,,130397.5318,,,,,,,,,,126097.6827
REMIND-MAgPIE 1.5,SSP5-Baseline,World,Final Energy,EJ/yr,,,,,,330.7,,,,,356.4,,,,,,,,,,450.5,,,,,,,,,,575.3,,,,,,,,,,712.1,,,,,,,,,,837.7,,,,,,,,,,940.4,,,,,,,,,,1026,,,,,,,,,,1108,,,,,,,,,,1141,,,,,,,,,,1167
REMIND-MAgPIE 1.5,SSP5-Baseline,World,Population,million,,,,,,6505,,,,,6894,,,,,,,,,,7552,,,,,,,,,,8054,,,,,,,,,,8403,,,,,,,,,,8579,,,,,,,,,,8589,,,,,,,,,,8457,,,,,,,,,,8200,,,,,,,,,,7831,,,,,,,,,,7375
REMIND-MAgPIE 1.5,SSP5-Baseline,World,Price|Carbon,US$2010/t CO2,,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0
REMIND-MAgPIE 1.5,SSP5-Baseline,World,Primary Energy,EJ/yr,,,,,,464.6,,,,,502.7,,,,,,,,,,626.8,,,,,,,,,,789.6,,,,,,,,,,975.5,,,,,,,,,,1170,,,,,,,,,,1384,,,,,,,,,,1576,,,,,,,,,,1736,,,,,,,,,,1795,,,,,,,,,,1824
REMIND-MAgPIE 1.5,SSP5-Baseline,World,Primary Energy|Biomass,EJ/yr,,,,,,55.83,,,,,59.83,,,,,,,,,,65.95,,,,,,,,,,55.32,,,,,,,,,,46.07,,,,,,,,,,47.73,,,,,,,,,,53.05,,,,,,,,,,58.06,,,,,,,,,,63.05,,,,,,,,,,68.89,,,,,,,,,,74.9
REMIND-MAgPIE 1.5,SSP5-Baseline,World,Primary Energy|Coal,EJ/yr,,,,,,122.2,,,,,135.4,,,,,,,,,,136.9,,,,,,,,,,163.8,,,,,,,,,,233.6,,,,,,,,,,353.4,,,,,,,,,,531.3,,,,,,,,,,703.9,,,,,,,,,,829.5,,,,,,,,,,876.8,,,,,,,,,,888.2
REMIND-MAgPIE 1.5,SSP5-Baseline,World,Primary Energy|Fossil,EJ/yr,,,,,,387.4,,,,,419.1,,,,,,,,,,531.6,,,,,,,,,,705.2,,,,,,,,,,903,,,,,,,,,,1094,,,,,,,,,,1294,,,,,,,,,,1464,,,,,,,,,,1585,,,,,,,,,,1581,,,,,,,,,,1530
REMIND-MAgPIE 1.5,SSP5-Baseline,World,Primary Energy|Gas,EJ/yr,,,,,,98.08,,,,,112.2,,,,,,,,,,156.3,,,,,,,,,,218.2,,,,,,,,,,313.6,,,,,,,,,,378.5,,,,,,,,,,421.2,,,,,,,,,,463.6,,,,,,,,,,478.1,,,,,,,,,,460.5,,,,,,,,,,446.5
REMIND-MAgPIE 1.5,SSP5-Baseline,World,Primary Energy|Geothermal,EJ/yr,,,,,,0.2193,,,,,0.3278,,,,,,,,,,0.3613,,,,,,,,,,0.502,,,,,,,,,,0.6564,,,,,,,,,,0.8873,,,,,,,,,,1.019,,,,,,,,,,1.239,,,,,,,,,,2.001,,,,,,,,,,4.133,,,,,,,,,,6.867
REMIND-MAgPIE 1.5,SSP5-Baseline,World,Primary Energy|Hydro,EJ/yr,,,,,,10.69,,,,,11.32,,,,,,,,,,10.57,,,,,,,,,,9.51,,,,,,,,,,8.862,,,,,,,,,,9.919,,,,,,,,,,14,,,,,,,,,,20.79,,,,,,,,,,28.27,,,,,,,,,,32.76,,,,,,,,,,35.99
REMIND-MAgPIE 1.5,SSP5-Baseline,World,Primary Energy|Non-Biomass Renewables,EJ/yr,,,,,,11.3,,,,,13.63,,,,,,,,,,17.1,,,,,,,,,,16.79,,,,,,,,,,15.68,,,,,,,,,,19.49,,,,,,,,,,30.48,,,,,,,,,,48.37,,,,,,,,,,77.7,,,,,,,,,,125.9,,,,,,,,,,186
REMIND-MAgPIE 1.5,SSP5-Baseline,World,Primary Energy|Nuclear,EJ/yr,,,,,,10.12,,,,,10.19,,,,,,,,,,12.13,,,,,,,,,,12.3,,,,,,,,,,10.74,,,,,,,,,,8.794,,,,,,,,,,6.215,,,,,,,,,,5.136,,,,,,,,,,9.665,,,,,,,,,,19.25,,,,,,,,,,32.91
REMIND-MAgPIE 1.5,SSP5-Baseline,World,Primary Energy|Oil,EJ/yr,,,,,,167.2,,,,,171.5,,,,,,,,,,238.4,,,,,,,,,,323.2,,,,,,,,,,355.8,,,,,,,,,,362.3,,,,,,,,,,341.9,,,,,,,,,,296.9,,,,,,,,,,277.8,,,,,,,,,,244,,,,,,,,,,195.8
REMIND-MAgPIE 1.5,SSP5-Baseline,World,Primary Energy|Solar,EJ/yr,,,,,,0.0062,,,,,0.2366,,,,,,,,,,1.651,,,,,,,,,,1.561,,,,,,,,,,1.128,,,,,,,,,,0.1566,,,,,,,,,,0.3724,,,,,,,,,,2.848,,,,,,,,,,13.29,,,,,,,,,,40.09,,,,,,,,,,80.89
REMIND-MAgPIE 1.5,SSP5-Baseline,World,Primary Energy|Wind,EJ/yr,,,,,,0.385,,,,,1.742,,,,,,,,,,4.514,,,,,,,,,,5.213,,,,,,,,,,5.035,,,,,,,,,,8.523,,,,,,,,,,15.09,,,,,,,,,,23.49,,,,,,,,,,34.15,,,,,,,,,,48.87,,,,,,,,,,62.23
REMIND-MAgPIE 1.5,SSP5-Baseline,World,Secondary Energy|Electricity,EJ/yr,,,,,,66.23,,,,,77.49,,,,,,,,,,107.1,,,,,,,,,,148.3,,,,,,,,,,200.4,,,,,,,,,,253.5,,,,,,,,,,297.7,,,,,,,,,,336,,,,,,,,,,374.9,,,,,,,,,,414.7,,,,,,,,,,448.8
REMIND-MAgPIE 1.5,SSP5-Baseline,World,Secondary Energy|Electricity|Biomass,EJ/yr,,,,,,0.347,,,,,0.5021,,,,,,,,,,0.64,,,,,,,,,,0.8559,,,,,,,,,,1.709,,,,,,,,,,3.272,,,,,,,,,,5.01,,,,,,,,,,6.931,,,,,,,,,,8.902,,,,,,,,,,10.68,,,,,,,,,,12.18
REMIND-MAgPIE 1.5,SSP5-Baseline,World,Secondary Energy|Electricity|Coal,EJ/yr,,,,,,26.71,,,,,30.62,,,,,,,,,,37.19,,,,,,,,,,52.54,,,,,,,,,,76.91,,,,,,,,,,103.5,,,,,,,,,,128.9,,,,,,,,,,147.1,,,,,,,,,,153.6,,,,,,,,,,147.3,,,,,,,,,,131.3
REMIND-MAgPIE 1.5,SSP5-Baseline,World,Secondary Energy|Electricity|Gas,EJ/yr,,,,,,13.7,,,,,18.55,,,,,,,,,,37.11,,,,,,,,,,64.46,,,,,,,,,,95.37,,,,,,,,,,118.4,,,,,,,,,,127.1,,,,,,,,,,128.6,,,,,,,,,,125.9,,,,,,,,,,114.6,,,,,,,,,,92.1
REMIND-MAgPIE 1.5,SSP5-Baseline,World,Secondary Energy|Electricity|Geothermal,EJ/yr,,,,,,0.2193,,,,,0.3277,,,,,,,,,,0.3612,,,,,,,,,,0.5018,,,,,,,,,,0.6563,,,,,,,,,,0.8869,,,,,,,,,,1.012,,,,,,,,,,1.094,,,,,,,,,,1.162,,,,,,,,,,1.199,,,,,,,,,,1.232
REMIND-MAgPIE 1.5,SSP5-Baseline,World,Secondary Energy|Electricity|Hydro,EJ/yr,,,,,,10.69,,,,,11.32,,,,,,,,,,10.57,,,,,,,,,,9.51,,,,,,,,,,8.862,,,,,,,,,,9.919,,,,,,,,,,14,,,,,,,,,,20.79,,,,,,,,,,28.27,,,,,,,,,,32.76,,,,,,,,,,35.99
REMIND-MAgPIE 1.5,SSP5-Baseline,World,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,,,,,,11.3,,,,,13.63,,,,,,,,,,17.1,,,,,,,,,,16.78,,,,,,,,,,15.68,,,,,,,,,,19.49,,,,,,,,,,30.48,,,,,,,,,,48.23,,,,,,,,,,76.86,,,,,,,,,,122.9,,,,,,,,,,180.4
REMIND-MAgPIE 1.5,SSP5-Baseline,World,Secondary Energy|Electricity|Nuclear,EJ/yr,,,,,,10.12,,,,,10.19,,,,,,,,,,12.13,,,,,,,,,,12.3,,,,,,,,,,10.74,,,,,,,,,,8.794,,,,,,,,,,6.215,,,,,,,,,,5.136,,,,,,,,,,9.665,,,,,,,,,,19.25,,,,,,,,,,32.91
REMIND-MAgPIE 1.5,SSP5-Baseline,World,Secondary Energy|Electricity|Oil,EJ/yr,,,,,,4.054,,,,,4.008,,,,,,,,,,2.892,,,,,,,,,,1.379,,,,,,,,,,0.0001,,,,,,,,,,0.0001,,,,,,,,,,0.0001,,,,,,,,,,0.0001,,,,,,,,,,0.0001,,,,,,,,,,0.0001,,,,,,,,,,0.0001
REMIND-MAgPIE 1.5,SSP5-Baseline,World,Secondary Energy|Electricity|Solar,EJ/yr,,,,,,0.0062,,,,,0.2366,,,,,,,,,,1.651,,,,,,,,,,1.561,,,,,,,,,,1.128,,,,,,,,,,0.1566,,,,,,,,,,0.3724,,,,,,,,,,2.848,,,,,,,,,,13.29,,,,,,,,,,40.09,,,,,,,,,,80.89
REMIND-MAgPIE 1.5,SSP5-Baseline,World,Secondary Energy|Electricity|Wind,EJ/yr,,,,,,0.385,,,,,1.742,,,,,,,,,,4.514,,,,,,,,,,5.213,,,,,,,,,,5.035,,,,,,,,,,8.523,,,,,,,,,,15.09,,,,,,,,,,23.49,,,,,,,,,,34.15,,,,,,,,,,48.87,,,,,,,,,,62.23
REMIND-MAgPIE 1.5,SSP5-Baseline,World,Secondary Energy|Gases,EJ/yr,,,,,,59.8,,,,,66.2,,,,,,,,,,79.75,,,,,,,,,,97.96,,,,,,,,,,147.1,,,,,,,,,,180.5,,,,,,,,,,215,,,,,,,,,,259.4,,,,,,,,,,282.4,,,,,,,,,,288.7,,,,,,,,,,319.3
REMIND-MAgPIE 1.5,SSP5-Baseline,World,Secondary Energy|Heat,EJ/yr,,,,,,13.06,,,,,12.28,,,,,,,,,,11.96,,,,,,,,,,13.91,,,,,,,,,,17.55,,,,,,,,,,21,,,,,,,,,,22.55,,,,,,,,,,22.32,,,,,,,,,,21.51,,,,,,,,,,21.69,,,,,,,,,,23.02
REMIND-MAgPIE 1.5,SSP5-Baseline,World,Secondary Energy|Hydrogen,EJ/yr,,,,,,0.3469,,,,,0.392,,,,,,,,,,0.4852,,,,,,,,,,0.9322,,,,,,,,,,1.771,,,,,,,,,,3.346,,,,,,,,,,4.761,,,,,,,,,,5.754,,,,,,,,,,6.846,,,,,,,,,,7.828,,,,,,,,,,9.183
REMIND-MAgPIE 1.5,SSP5-Baseline,World,Secondary Energy|Liquids,EJ/yr,,,,,,142.1,,,,,146,,,,,,,,,,213.4,,,,,,,,,,294.8,,,,,,,,,,335,,,,,,,,,,374.8,,,,,,,,,,416.5,,,,,,,,,,438.4,,,,,,,,,,472,,,,,,,,,,467.8,,,,,,,,,,438.9
REMIND-MAgPIE 1.5,SSP5-Baseline,World,Secondary Energy|Solids,EJ/yr,,,,,,86.72,,,,,92.6,,,,,,,,,,82.18,,,,,,,,,,68.17,,,,,,,,,,63.95,,,,,,,,,,55.33,,,,,,,,,,43.79,,,,,,,,,,33.87,,,,,,,,,,25.98,,,,,,,,,,19.62,,,,,,,,,,14.85
WITCH-GLOBIOM 3.1,SSP1-19,World,Emissions|CO2,Mt CO2/yr,,,,,,31922.04435,,,,,35303.38776,,,,,,,,,,37312.30711,,,,,,,,,,10560.00846,,,,,,,,,,7435.934987,,,,,,,,,,3099.936979,,,,,,,,,,-695.7446287,,,,,,,,,,-3765.20728,,,,,,,,,,-7221.593977,,,,,,,,,,-9246.603193,,,,,,,,,,-9648.343442
